,llama_gc_full_answer,llama_gc_guess,llama_gc_ask_confidence,llama_gc_tok_confidence
23277,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998986823736853
23278,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998039391642072
23279,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995194599738089
23280,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998858105399812
23281,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913471406121218
23282,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997604467218494
23283,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9667952727401197
23284,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839951667809458
23285,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999721247184142
23286,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998628089343713
23287,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999571387975771
23288,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999923235110867
23289,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9991411201310922
23290,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997405487130877
23291,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998269380624382
23292,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7770355022370267
23293,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.998763423290569
23294,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993896635216902
23295,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967550772742763
23296,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9819193839960993
23297,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997854693149376
23298,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967542483022702
23299,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839936675240197
23300,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9967723693419227
23301,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990314099121984
23302,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9524576644027638
23303,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.851637053994827
23304,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993235875130079
23305,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995133861780972
23306,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998116847948291
23307,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998791363900517
23308,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996576289776782
23309,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996117669246398
23310,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.8351684366396207
23311,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9322868508317719
23312,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.7979736670946361
23313,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998648349398721
23314,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9147023355689406
23315,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997467984682899
23316,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9237550926107477
23317,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9980240839908717
23318,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9397841237286909
23319,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994002603302633
23320,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9984456656051734
23321,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998697212173053
23322,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998867639967257
23323,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998855721777559
23324,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998883133686028
23325,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998965370444355
23326,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998911737632742
23327,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998494613353214
23328,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999235926822447
23329,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999359887121412
23330,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999222815829679
23331,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998206222037653
23332,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996707331736311
23333,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9994602733751622
23334,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9993882347569123
23335,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9923476004556325
23336,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987735311603205
23337,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999545780608395
23338,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998006026187986
23339,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7547213724140701
23340,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996634662716496
23341,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9992443077460291
23342,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997485316583766
23343,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990398574682816
23344,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995006433265753
23345,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998266997287968
23346,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9992477596497061
23347,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999756395574443
23348,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998732965854205
23349,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.995870901858042
23350,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982352461451334
23351,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9795605694739382
23352,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998839036292196
23353,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9973416848667758
23354,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987725798188345
23355,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999005711272425
23356,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9970958183063653
23357,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998505338979452
23358,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7966042105040512
23359,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958322430461789
23360,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989540799000862
23361,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998269380624382
23362,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997936912938082
23363,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998730582261783
23364,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998466011836493
23365,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996793106892041
23366,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9970682043799011
23367,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.988847275680955
23368,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997790348116907
23369,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998724623283217
23370,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998302747830303
23371,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998103739877774
23372,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995626932181356
23373,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998506530748744
23374,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998386166696033
23375,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998410000951785
23376,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998038200073951
23377,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998647157612526
23378,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9977471436498873
23379,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9990133255506805
23380,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999178715482698
23381,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9994854000110825
23382,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9992993022567985
23383,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988515469204073
23384,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.961773645735336
23385,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9950148483579474
23386,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9965913060303487
23387,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997111462853925
23388,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.996339655400575
23389,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982193286564994
23390,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9839541928010811
23391,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.999867099307243
23392,"[Guess]: Yes

[Confidence]: 0.8",Yes,0.8,0.9998668609494783
23393,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9142731622502057
23394,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.6508402212957606
23395,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9795251113495865
23396,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.997116322167034
23397,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.8473682115062456
23398,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9394583800503853
23399,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7044722331937964
23400,"[Guess]: Yes

[Confidence]: 0.9",Yes,0.9,0.999911673717352
23401,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.8658452141610423
23402,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9388052553889223
23403,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9998263422211666
23404,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.4982982682900778
23405,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9031748919263344
23406,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9624737025247525
23407,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979993870206783
23408,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5614131319070382
23409,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9624059032223206
23410,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9970980702071814
23411,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9922817476882665
23412,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9912578760843554
23413,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9703711219538821
23414,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.5917729340017799
23415,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913365969936387
23416,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9146022073220155
23417,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9794271000509105
23418,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6766714957496089
23419,"[Guess]: Yes

[Confidence]: 0.7",Yes,0.7,0.9987181189480606
23420,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.6500851252415689
23421,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993593031895419
23422,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997188643349908
23423,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998386166696033
23424,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998274147444406
23425,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999158453261717
23426,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999274068115732
23427,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999131039798174
23428,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999922043204773
23429,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999763425546277
23430,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999115545331495
23431,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998624513992797
23432,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9704325268279967
23433,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997986960451274
23434,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999883426905735
23435,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9912870434888397
23436,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999792023058635
23437,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998830693632708
23438,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999045224793639
23439,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998440985540105
23440,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998327773344197
23441,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997992918553742
23442,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9991302908249831
23443,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963195384365362
23444,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997772474618766
23445,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997297064216029
23446,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997303021325449
23447,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998256272208392
23448,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995934232627666
23449,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998549433373866
23450,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995082651587693
23451,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997573487841206
23452,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999890577847346
23453,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995544750443698
23454,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998806857355593
23455,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998893860165551
23456,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999860067878919
23457,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999061910914088
23458,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998728198669931
23459,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9994533667734325
23460,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998491038195524
23461,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998778254072664
23462,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998498188512183
23463,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.99991262722786
23464,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998921272324081
23465,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998951068274928
23466,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.99992728761822
23467,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999203745371731
23468,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999193018268759
23469,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999120312845954
23470,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999019003761905
23471,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997093330533721
23472,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999040457314982
23473,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997797497496013
23474,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998728198669931
23475,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998221713713075
23476,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998717472513625
23477,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998234822083755
23478,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999086940219724
23479,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998618555222942
23480,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999911792908844
23481,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999401605169844
23482,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999892365596196
23483,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998800898331569
23484,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989676415657223
23485,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997167197843394
23486,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9990059492213764
23487,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.5614408732787327
23488,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999001125957424
23489,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.99990261549654
23490,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999226391540047
23491,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999225199684951
23492,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997404295638306
23493,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998609021111264
23494,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997687874438836
23495,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996566759503591
23496,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997884482721162
23497,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998059649340285
23498,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998835460865848
23499,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997899973461599
23500,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9992854935942628
23501,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998539899473596
23502,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.999634995224335
23503,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999207321075279
23504,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998456478015768
23505,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9996358290941938
23506,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998682910823691
23507,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958440652073975
23508,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998331348443508
23509,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.7049958937819555
23510,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9874271074379163
23511,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998679335453171
23512,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998692445151326
23513,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9995593583069067
23514,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999246654044206
23515,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9986010123758684
23516,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998487462893615
23517,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998448135966465
23518,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913093004371996
23519,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9974307436577414
23520,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997070694069807
23521,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9977166458083994
23522,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9947017118424721
23523,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998206222037653
23524,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9974283718706308
23525,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9889034635698274
23526,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9989069739781332
23527,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979944002513135
23528,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9523572100434667
23529,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9320868182927081
23530,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993801385199249
23531,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993812100991787
23532,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998599487008677
23533,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999263340864565
23534,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997660469080581
23535,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997951212202002
23536,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.9691639192131981
23537,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6208159602237665
23538,"[Guess]: Yes

[Confidence]: 0.6",Yes,0.6,0.6503709358631943
23539,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.995856951309673
23540,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9235256650463695
23541,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9738953889511581
23542,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9319300435163171
23543,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9858086975477491
23544,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9464011149043468
23545,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9737658310822865
23546,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9994519378012305
23547,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998599487008677
23548,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999076213387565
23549,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998992782944437
23550,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998836652674489
23551,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998729390465786
23552,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999896298672378
23553,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999308633958958
23554,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999156069422358
23555,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999076213387565
23556,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999320553197789
23557,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998959411180357
23558,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996377350518052
23559,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999675498444509
23560,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9993219208184266
23561,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9958503306294898
23562,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913131669266608
23563,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997036143745712
23564,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998247930471621
23565,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9624697298056587
23566,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998468395220347
23567,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996536977640263
23568,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997069502617136
23569,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9987610450788936
23570,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9996361864464225
23571,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998519639783835
23572,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9997602084186064
23573,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9963362237499653
23574,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9982446304854766
23575,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9874519814478502
23576,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9913300363713449
23577,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9461811101305545
23578,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998443369063489
23579,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9960014412145315
23580,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9993085876526846
23581,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997885674270962
23582,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988904402761992
23583,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998643582254791
23584,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9979831209173682
23585,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9939854493685375
23586,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9974876738142887
23587,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998667417706172
23588,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997449571873929
23589,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998667417706172
23590,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999085748308497
23591,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997613999499381
23592,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9985794962539407
23593,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9988743830319522
23594,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995878250180851
23595,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999804177492423
23596,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998214563739627
23597,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9994463411343099
23598,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997950020498901
23599,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998774678668052
23600,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9997864225814329
23601,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9995925894864655
23602,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998377824705392
23603,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9998761568862077
23604,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9994497943758461
23605,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9992993022567985
23606,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9999185866873171
23607,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.999103159074508
23608,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9994528904297463
23609,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9968969848373166
23610,"[Guess]: No

[Confidence]: 0.9",No,0.9,0.9910473135169011
23611,"[Guess]: No

[Confidence]: 0.8",No,0.8,0.9665569955006089
23612,"[Guess]: No

[Confidence]: 1.0",No,1.0,0.9993032306807528
